id;title;price;promo_price;url
3088535;Самосвал с прицепом Zebratoys Active Оранжевый;1099 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3088535/
2447651;Военный тягач Нордпласт Щит с танком;2134 RUB;1599 RUB;https://www.detmir.ru/product/index/id/2447651/
2208251;Автобус Технопарк 188078;1999 RUB;1199 RUB;https://www.detmir.ru/product/index/id/2208251/
3030025;Трактор Bruder John Deere 6920;4793 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3030025/
3634983;Машинка Givito Автовоз-тягач с прицепом черный + 8 гоночных машин;2684 RUB;2392 RUB;https://www.detmir.ru/product/index/id/3634983/
3639077;Машинка Hot Wheels Монстр-трак Мега Рекс GVK44;1599 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3639077/
3183459;Бетоновоз Zebratoys Малыш 15-0002;299 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3183459/
4334535;Трактор Полесье Belarus для внесения удобрений 91314;749 RUB;534 RUB;https://www.detmir.ru/product/index/id/4334535/
3363582;Экскаватор Bruder мобильный 03-411;6971 RUB;3999 RUB;https://www.detmir.ru/product/index/id/3363582/
3293641;Машина Hot Wheels Monster Trucks Beatz Mode 51227;1799 RUB;899 RUB;https://www.detmir.ru/product/index/id/3293641/
3088537;Трактор с прицепом Zebratoys Active Оранжевый;999 RUB;Отсутствует;https://www.detmir.ru/product/index/id/3088537/
2993424;Машинка Mobicaro Профи Мусоровоз;1299 RUB;Отсутствует;https://www.detmir.ru/product/index/id/2993424/
3597100;Машина Road Rippers Afterburner Mean Green 20441;2069 RUB;1499 RUB;https://www.detmir.ru/product/index/id/3597100/
3597099;Машина Road Rippers Illuminators Muscle Car Красный 20361;1869 RUB;1299 RUB;https://www.detmir.ru/product/index/id/3597099/
3193545;Машина Hot Wheels Blazing Cruiser Quick N sik Синие колеса 51200;999 RUB;699 RUB;https://www.detmir.ru/product/index/id/3193545/
